Filename,score
image_step_632.png,0.6637511849403381
image_step_342.png,0.8047900199890137
image_step_338.png,0.7846013903617859
image_step_743.png,0.674124002456665
image_step_772.png,0.6643760204315186
image_step_955.png,0.7656935453414917
image_step_697.png,0.7406904697418213
image_step_132.png,0.745099663734436
image_step_908.png,0.6538105607032776
image_step_655.png,0.7144776582717896
image_step_748.png,0.6752485632896423
image_step_324.png,0.547824501991272
image_step_974.png,0.61801677942276
image_step_114.png,0.7254552841186523
image_step_410.png,0.6826474666595459
image_step_682.png,0.7268013954162598
image_step_587.png,0.68036288022995
image_step_89.png,0.5080973505973816
image_step_138.png,0.7053512334823608
image_step_51.png,0.6453034281730652
image_step_815.png,0.7237699031829834
image_step_304.png,0.6287595629692078
image_step_207.png,0.6705749034881592
image_step_456.png,0.6577138900756836
image_step_941.png,0.7502843737602234
image_step_236.png,0.6585034728050232
image_step_562.png,0.6877824664115906
image_step_298.png,0.7799450755119324
image_step_823.png,0.7225772142410278
image_step_757.png,0.5803739428520203
image_step_93.png,0.6735484004020691
image_step_991.png,0.7066858410835266
image_step_980.png,0.7496244311332703
image_step_930.png,0.7918219566345215
image_step_255.png,0.7112123966217041
image_step_147.png,0.7715553045272827
image_step_462.png,0.6616045236587524
image_step_614.png,0.5320765376091003
image_step_154.png,0.7499288320541382
image_step_802.png,0.6931769847869873
image_step_514.png,0.624247133731842
image_step_41.png,0.6852130889892578
image_step_650.png,0.6188244819641113
image_step_267.png,0.6700185537338257
image_step_732.png,0.5502180457115173
image_step_473.png,0.5857393741607666
image_step_914.png,0.692136824131012
image_step_956.png,0.7694510221481323
image_step_799.png,0.71147221326828
image_step_116.png,0.7459909915924072
image_step_832.png,0.5574462413787842
image_step_356.png,0.7971997857093811
image_step_900.png,0.7400220036506653
image_step_546.png,0.6663894653320312
image_step_231.png,0.6864511370658875
image_step_385.png,0.7229814529418945
image_step_550.png,0.6764669418334961
image_step_86.png,0.5535069108009338
image_step_606.png,0.7072715163230896
image_step_531.png,0.6021488308906555
image_step_499.png,0.6049594879150391
image_step_646.png,0.7085849046707153
image_step_535.png,0.6882397532463074
image_step_227.png,0.7439124584197998
image_step_989.png,0.7168110013008118
image_step_994.png,0.7362640500068665
image_step_627.png,0.5553518533706665
image_step_135.png,0.68854159116745
image_step_477.png,0.6505977511405945
image_step_409.png,0.7198718786239624
image_step_647.png,0.6032907962799072
image_step_906.png,0.7423583269119263
image_step_990.png,0.7306225299835205
image_step_175.png,0.6652782559394836
image_step_52.png,0.5461714267730713
image_step_786.png,0.7345356345176697
image_step_404.png,0.7580661177635193
image_step_225.png,0.7032989263534546
image_step_268.png,0.7524012923240662
image_step_483.png,0.6213102340698242
image_step_436.png,0.6343317031860352
image_step_877.png,0.6857980489730835
image_step_109.png,0.7677197456359863
image_step_471.png,0.6534628868103027
image_step_152.png,0.7524728775024414
image_step_722.png,0.6504830121994019
image_step_672.png,0.6218743324279785
image_step_649.png,0.6962124705314636
image_step_400.png,0.7102962136268616
image_step_689.png,0.7538133859634399
image_step_724.png,0.7416649460792542
image_step_377.png,0.7648706436157227
image_step_441.png,0.7245256900787354
image_step_474.png,0.5920130014419556
image_step_148.png,0.7603152990341187
image_step_644.png,0.7005438208580017
image_step_368.png,0.7458375692367554
image_step_935.png,0.5274876356124878
image_step_683.png,0.7568103671073914
image_step_909.png,0.7171401977539062
image_step_909.png,0.5237008333206177
image_step_549.png,0.6022617816925049
image_step_613.png,0.5107094049453735
image_step_498.png,0.6478806138038635
image_step_681.png,0.7214220762252808
image_step_121.png,0.6674635410308838
image_step_654.png,0.7594217658042908
image_step_529.png,0.5570071339607239
image_step_523.png,0.6146727204322815
image_step_91.png,0.6673527359962463
image_step_897.png,0.5915489792823792
image_step_340.png,0.7987080812454224
image_step_725.png,0.745608925819397
image_step_656.png,0.6541469693183899
image_step_915.png,0.8003708720207214
image_step_578.png,0.5176599621772766
image_step_669.png,0.540367603302002
image_step_503.png,0.5885494947433472
image_step_65.png,0.5965455770492554
image_step_211.png,0.7210128307342529
image_step_804.png,0.7230460047721863
image_step_190.png,0.714738130569458
image_step_894.png,0.6531205177307129
image_step_711.png,0.6769647598266602
image_step_534.png,0.6496127247810364
image_step_388.png,0.6890540719032288
image_step_931.png,0.7247529625892639
image_step_431.png,0.6777366399765015
image_step_204.png,0.7629870772361755
image_step_242.png,0.6485488414764404
image_step_184.png,0.7684453129768372
image_step_463.png,0.5182825326919556
image_step_459.png,0.6378589868545532
image_step_274.png,0.6212191581726074
image_step_943.png,0.719965398311615
image_step_574.png,0.5570898652076721
image_step_610.png,0.5893831849098206
image_step_494.png,0.5607814192771912
image_step_995.png,0.7496669292449951
image_step_996.png,0.7697491645812988
image_step_967.png,0.5823363065719604
image_step_828.png,0.5449457168579102
image_step_615.png,0.6105737090110779
image_step_556.png,0.6161687970161438
image_step_902.png,0.7079437375068665
image_step_283.png,0.7408159375190735
image_step_46.png,0.6790269017219543
image_step_803.png,0.7294663786888123
image_step_407.png,0.7492995858192444
image_step_376.png,0.7707533836364746
image_step_927.png,0.7161427140235901
image_step_630.png,0.63419508934021
image_step_347.png,0.7707923650741577
image_step_289.png,0.7166149020195007
image_step_753.png,0.6705400347709656
image_step_270.png,0.6997137665748596
image_step_391.png,0.7150582075119019
image_step_106.png,0.7609462738037109
image_step_851.png,0.6039193868637085
image_step_912.png,0.7574480175971985
image_step_746.png,0.718330442905426
image_step_306.png,0.6020399332046509
image_step_951.png,0.7510364651679993
image_step_495.png,0.5335952639579773
image_step_736.png,0.6386373043060303
image_step_90.png,0.5705893039703369
image_step_698.png,0.7545843124389648
image_step_560.png,0.6439434885978699
image_step_214.png,0.7811450362205505
image_step_668.png,0.6589275598526001
image_step_205.png,0.6994692087173462
image_step_623.png,0.6272430419921875
image_step_251.png,0.6943097710609436
image_step_603.png,0.6592854261398315
image_step_754.png,0.6365294456481934
image_step_526.png,0.5221917629241943
image_step_814.png,0.7556498050689697
image_step_151.png,0.7671817541122437
image_step_733.png,0.6266257762908936
image_step_48.png,0.5750205516815186
image_step_551.png,0.6663720011711121
image_step_740.png,0.7395041584968567
image_step_424.png,0.6311028599739075
image_step_805.png,0.7593785524368286
image_step_252.png,0.75785231590271
image_step_741.png,0.717930018901825
image_step_843.png,0.6334398984909058
image_step_537.png,0.6362599730491638
image_step_33.png,0.6307920217514038
image_step_944.png,0.6809258460998535
image_step_101.png,0.6384371519088745
image_step_831.png,0.5922214984893799
image_step_449.png,0.6741018295288086
image_step_335.png,0.7389923334121704
image_step_457.png,0.6327602863311768
image_step_219.png,0.665922999382019
image_step_520.png,0.6445436477661133
image_step_542.png,0.6999947428703308
image_step_104.png,0.7544265389442444
image_step_96.png,0.7498248815536499
image_step_879.png,0.6671152710914612
image_step_652.png,0.7438024878501892
image_step_666.png,0.6440026164054871
image_step_581.png,0.5300939083099365
image_step_176.png,0.7420907020568848
image_step_480.png,0.6073817014694214
image_step_181.png,0.7675312757492065
image_step_333.png,0.7074618935585022
image_step_525.png,0.5764929056167603
image_step_263.png,0.731218695640564
image_step_166.png,0.7011184692382812
image_step_163.png,0.7295539379119873
image_step_440.png,0.7473654747009277
image_step_359.png,0.7136270403862
image_step_293.png,0.7491251826286316
image_step_840.png,0.6485967040061951
image_step_812.png,0.7289987802505493
image_step_864.png,0.6947749257087708
image_step_425.png,0.6683856248855591
image_step_221.png,0.7232616543769836
image_step_947.png,0.7770395874977112
image_step_582.png,0.5920504927635193
image_step_244.png,0.6210201382637024
image_step_584.png,0.6663292646408081
image_step_720.png,0.662253201007843
image_step_206.png,0.7242397665977478
image_step_874.png,0.6479270458221436
image_step_374.png,0.7296165823936462
image_step_790.png,0.7483261227607727
image_step_325.png,0.6490346193313599
image_step_923.png,0.7659376859664917
image_step_591.png,0.6342782974243164
image_step_710.png,0.730983555316925
image_step_395.png,0.6236813068389893
image_step_303.png,0.7420216798782349
image_step_496.png,0.510097861289978
image_step_122.png,0.6293805241584778
image_step_775.png,0.7623629570007324
image_step_873.png,0.7503591775894165
image_step_726.png,0.7276288270950317
image_step_863.png,0.6723716259002686
image_step_688.png,0.7689939141273499
image_step_434.png,0.5511738657951355
image_step_118.png,0.6174214482307434
image_step_516.png,0.6360858082771301
image_step_842.png,0.6165545582771301
image_step_43.png,0.6941344141960144
image_step_723.png,0.7807138562202454
image_step_367.png,0.7037159204483032
image_step_789.png,0.7064628601074219
image_step_691.png,0.748675525188446
image_step_838.png,0.6967846155166626
image_step_618.png,0.5591065287590027
image_step_880.png,0.7100198864936829
image_step_279.png,0.7061936259269714
image_step_185.png,0.7423206567764282
image_step_662.png,0.6781894564628601
image_step_509.png,0.5206831693649292
image_step_453.png,0.6748167276382446
image_step_414.png,0.6420361399650574
image_step_131.png,0.7186472415924072
image_step_362.png,0.7311968207359314
image_step_381.png,0.7132102847099304
image_step_939.png,0.7417085766792297
image_step_62.png,0.6079105138778687
image_step_442.png,0.7461609840393066
image_step_423.png,0.6719343066215515
image_step_446.png,0.6776819825172424
image_step_486.png,0.6682913899421692
image_step_290.png,0.7178175449371338
image_step_277.png,0.6418355107307434
image_step_671.png,0.6072947382926941
image_step_774.png,0.7603318691253662
image_step_485.png,0.593256950378418
image_step_312.png,0.5558335781097412
image_step_857.png,0.7181041240692139
image_step_288.png,0.7197321057319641
image_step_553.png,0.6614282131195068
image_step_123.png,0.7172297239303589
image_step_201.png,0.7569923996925354
image_step_898.png,0.6619096398353577
image_step_940.png,0.7399239540100098
image_step_232.png,0.7243713140487671
image_step_125.png,0.6743342876434326
image_step_264.png,0.7501158118247986
image_step_461.png,0.7239297032356262
image_step_856.png,0.673549234867096
image_step_248.png,0.6863718628883362
image_step_634.png,0.57177734375
image_step_226.png,0.6952372789382935
image_step_997.png,0.7469174861907959
image_step_597.png,0.705786943435669
image_step_572.png,0.5132355093955994
image_step_781.png,0.738324761390686
image_step_628.png,0.5733737349510193
image_step_349.png,0.7849764823913574
image_step_770.png,0.7323020696640015
image_step_731.png,0.5903730988502502
image_step_107.png,0.7472777962684631
image_step_350.png,0.803062915802002
image_step_58.png,0.6444075107574463
image_step_866.png,0.7216950058937073
image_step_738.png,0.6376539468765259
image_step_896.png,0.652549147605896
image_step_510.png,0.6010304093360901
image_step_750.png,0.6264086961746216
image_step_524.png,0.6271072030067444
image_step_124.png,0.7376407384872437
image_step_94.png,0.676291286945343
image_step_110.png,0.7459070682525635
image_step_320.png,0.5518853068351746
image_step_827.png,0.5895213484764099
image_step_468.png,0.6266739368438721
image_step_679.png,0.6618319153785706
image_step_966.png,0.6511049270629883
image_step_64.png,0.5394864082336426
image_step_187.png,0.712364137172699
image_step_957.png,0.7228965759277344
image_step_755.png,0.6449432373046875
image_step_265.png,0.7277817726135254
image_step_824.png,0.6668421626091003
image_step_302.png,0.7125231623649597
image_step_648.png,0.7279854416847229
image_step_88.png,0.5238949656486511
image_step_44.png,0.5692463517189026
image_step_371.png,0.7186886668205261
image_step_881.png,0.718161940574646
image_step_515.png,0.6505298018455505
image_step_75.png,0.507840096950531
image_step_243.png,0.6367588639259338
image_step_568.png,0.6259141564369202
image_step_358.png,0.7054682970046997
image_step_895.png,0.6771417260169983
image_step_784.png,0.7554178237915039
image_step_885.png,0.7445166110992432
image_step_336.png,0.700833261013031
image_step_254.png,0.6339794397354126
image_step_522.png,0.6758861541748047
image_step_149.png,0.7391267418861389
image_step_286.png,0.6839824318885803
image_step_563.png,0.6607896089553833
image_step_504.png,0.615334153175354
image_step_640.png,0.6318368315696716
image_step_150.png,0.7705328464508057
image_step_567.png,0.6102896332740784
image_step_959.png,0.7371389269828796
image_step_326.png,0.6232160329818726
image_step_846.png,0.7439422011375427
image_step_259.png,0.7198230028152466
image_step_361.png,0.6944502592086792
image_step_651.png,0.7486764192581177
image_step_165.png,0.6831132173538208
image_step_476.png,0.6148757934570312
image_step_406.png,0.7221535444259644
image_step_500.png,0.6308096647262573
image_step_234.png,0.7342444658279419
image_step_619.png,0.5241805911064148
image_step_100.png,0.6132222414016724
image_step_714.png,0.6674941778182983
image_step_992.png,0.723574697971344
image_step_492.png,0.5385953187942505
image_step_954.png,0.7562322616577148
image_step_39.png,0.670885443687439
image_step_855.png,0.6360113620758057
image_step_161.png,0.7462170720100403
image_step_36.png,0.5176107287406921
image_step_433.png,0.5251945853233337
image_step_554.png,0.6660481095314026
image_step_600.png,0.7204580307006836
image_step_119.png,0.6122877597808838
image_step_883.png,0.7302857041358948
image_step_233.png,0.7358721494674683
image_step_841.png,0.5946720838546753
image_step_213.png,0.7544106245040894
image_step_472.png,0.667316198348999
image_step_203.png,0.7626619935035706
image_step_576.png,0.5312075018882751
image_step_240.png,0.6570084095001221
image_step_861.png,0.7258977293968201
image_step_969.png,0.7098305821418762
image_step_617.png,0.6113104224205017
image_step_276.png,0.7422627806663513
image_step_583.png,0.6313345432281494
image_step_545.png,0.629034161567688
image_step_813.png,0.6580883860588074
image_step_785.png,0.7359840869903564
image_step_664.png,0.6614541411399841
image_step_988.png,0.733525812625885
image_step_818.png,0.7000192403793335
image_step_484.png,0.6223810315132141
image_step_488.png,0.6308240294456482
image_step_891.png,0.664573609828949
image_step_968.png,0.6436154842376709
image_step_751.png,0.6461068391799927
image_step_875.png,0.7042805552482605
image_step_858.png,0.731319010257721
image_step_173.png,0.7047196626663208
image_step_678.png,0.6729304790496826
image_step_810.png,0.6667473912239075
image_step_982.png,0.6951287388801575
image_step_588.png,0.6250032186508179
image_step_412.png,0.682333767414093
image_step_308.png,0.5169805884361267
image_step_769.png,0.6877174377441406
image_step_396.png,0.5680890679359436
image_step_141.png,0.7533294558525085
image_step_629.png,0.5992524027824402
image_step_859.png,0.7222042679786682
image_step_466.png,0.6693031191825867
image_step_196.png,0.7284842133522034
image_step_269.png,0.7583068013191223
image_step_876.png,0.7323659062385559
image_step_136.png,0.6578637957572937
image_step_153.png,0.7778211832046509
image_step_830.png,0.6450625658035278
image_step_208.png,0.7196198105812073
image_step_284.png,0.7495653629302979
image_step_155.png,0.7326774597167969
image_step_140.png,0.7810066342353821
image_step_599.png,0.6749757528305054
image_step_443.png,0.6932870149612427
image_step_346.png,0.7691274285316467
image_step_673.png,0.6735856533050537
image_step_156.png,0.7251004576683044
image_step_848.png,0.6546682119369507
image_step_127.png,0.6813382506370544
image_step_937.png,0.761474072933197
image_step_849.png,0.6288884282112122
image_step_752.png,0.6352694034576416
image_step_984.png,0.7322686314582825
image_step_907.png,0.6876122355461121
image_step_513.png,0.5980240702629089
image_step_126.png,0.7157931327819824
image_step_946.png,0.689364492893219
image_step_352.png,0.7799745798110962
image_step_428.png,0.6039651036262512
image_step_889.png,0.6818686127662659
image_step_645.png,0.7208928465843201
image_step_921.png,0.7076092958450317
image_step_167.png,0.6741142868995667
image_step_216.png,0.7095410227775574
image_step_887.png,0.6987770199775696
image_step_539.png,0.6344498991966248
image_step_42.png,0.7416984438896179
image_step_960.png,0.7306549549102783
image_step_979.png,0.7140061259269714
image_step_292.png,0.7049013376235962
image_step_230.png,0.6842275261878967
image_step_329.png,0.7151803970336914
image_step_76.png,0.5124536156654358
image_step_313.png,0.5683578848838806
image_step_253.png,0.669971764087677
